KOD WOJ.,WOJEWÓDZTWO,IMIĘ PIERWSZE,PŁEĆ,LICZBA WYSTĄPIEŃ
10,ŁÓDZKIE,ZYGMUNT,MĘŻCZYZNA,2
10,ŁÓDZKIE,BERNARD,MĘŻCZYZNA,2
10,ŁÓDZKIE,LUCJUSZ,MĘŻCZYZNA,2
10,ŁÓDZKIE,MYKHAILO,MĘŻCZYZNA,2
10,ŁÓDZKIE,GNIEWKO,MĘŻCZYZNA,2
10,ŁÓDZKIE,SVIATOSLAV,MĘŻCZYZNA,2
10,ŁÓDZKIE,MAXIM,MĘŻCZYZNA,2
10,ŁÓDZKIE,KRYSPIN,MĘŻCZYZNA,2
10,ŁÓDZKIE,LECH,MĘŻCZYZNA,2
10,ŁÓDZKIE,EMIR,MĘŻCZYZNA,2
10,ŁÓDZKIE,KYRYL,MĘŻCZYZNA,2
10,ŁÓDZKIE,BEN,MĘŻCZYZNA,2
10,ŁÓDZKIE,PARAM,MĘŻCZYZNA,2
10,ŁÓDZKIE,OLIWER,MĘŻCZYZNA,2
10,ŁÓDZKIE,LUKAS,MĘŻCZYZNA,2
10,ŁÓDZKIE,NIKOLAS,MĘŻCZYZNA,2
10,ŁÓDZKIE,IVO,MĘŻCZYZNA,2
10,ŁÓDZKIE,MATWII,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,ANTONI,MĘŻCZYZNA,722
12,MAŁOPOLSKIE,JAN,MĘŻCZYZNA,673
12,MAŁOPOLSKIE,JAKUB,MĘŻCZYZNA,644
12,MAŁOPOLSKIE,ALEKSANDER,MĘŻCZYZNA,629
12,MAŁOPOLSKIE,NIKODEM,MĘŻCZYZNA,621
12,MAŁOPOLSKIE,FRANCISZEK,MĘŻCZYZNA,603
12,MAŁOPOLSKIE,LEON,MĘŻCZYZNA,540
12,MAŁOPOLSKIE,SZYMON,MĘŻCZYZNA,501
12,MAŁOPOLSKIE,MIKOŁAJ,MĘŻCZYZNA,479
12,MAŁOPOLSKIE,FILIP,MĘŻCZYZNA,430
12,MAŁOPOLSKIE,ADAM,MĘŻCZYZNA,396
12,MAŁOPOLSKIE,MAKSYMILIAN,MĘŻCZYZNA,389
12,MAŁOPOLSKIE,STANISŁAW,MĘŻCZYZNA,380
12,MAŁOPOLSKIE,KACPER,MĘŻCZYZNA,374
12,MAŁOPOLSKIE,IGNACY,MĘŻCZYZNA,359
12,MAŁOPOLSKIE,WOJCIECH,MĘŻCZYZNA,345
12,MAŁOPOLSKIE,TYMON,MĘŻCZYZNA,333
12,MAŁOPOLSKIE,MICHAŁ,MĘŻCZYZNA,320
12,MAŁOPOLSKIE,MARCEL,MĘŻCZYZNA,298
12,MAŁOPOLSKIE,WIKTOR,MĘŻCZYZNA,295
12,MAŁOPOLSKIE,OLIWIER,MĘŻCZYZNA,272
12,MAŁOPOLSKIE,TYMOTEUSZ,MĘŻCZYZNA,265
12,MAŁOPOLSKIE,IGOR,MĘŻCZYZNA,258
12,MAŁOPOLSKIE,MIŁOSZ,MĘŻCZYZNA,233
12,MAŁOPOLSKIE,JULIAN,MĘŻCZYZNA,231
12,MAŁOPOLSKIE,OSKAR,MĘŻCZYZNA,217
12,MAŁOPOLSKIE,KAROL,MĘŻCZYZNA,204
12,MAŁOPOLSKIE,PIOTR,MĘŻCZYZNA,203
12,MAŁOPOLSKIE,GABRIEL,MĘŻCZYZNA,181
12,MAŁOPOLSKIE,HUBERT,MĘŻCZYZNA,169
12,MAŁOPOLSKIE,DAWID,MĘŻCZYZNA,160
12,MAŁOPOLSKIE,KRZYSZTOF,MĘŻCZYZNA,155
12,MAŁOPOLSKIE,HENRYK,MĘŻCZYZNA,141
12,MAŁOPOLSKIE,BARTŁOMIEJ,MĘŻCZYZNA,134
12,MAŁOPOLSKIE,MATEUSZ,MĘŻCZYZNA,123
12,MAŁOPOLSKIE,BRUNO,MĘŻCZYZNA,122
12,MAŁOPOLSKIE,DOMINIK,MĘŻCZYZNA,119
12,MAŁOPOLSKIE,MACIEJ,MĘŻCZYZNA,117
12,MAŁOPOLSKIE,TOMASZ,MĘŻCZYZNA,114
12,MAŁOPOLSKIE,ARTUR,MĘŻCZYZNA,106
12,MAŁOPOLSKIE,FABIAN,MĘŻCZYZNA,106
12,MAŁOPOLSKIE,ALAN,MĘŻCZYZNA,104
12,MAŁOPOLSKIE,BARTOSZ,MĘŻCZYZNA,101
12,MAŁOPOLSKIE,PATRYK,MĘŻCZYZNA,99
12,MAŁOPOLSKIE,TADEUSZ,MĘŻCZYZNA,93
12,MAŁOPOLSKIE,KAMIL,MĘŻCZYZNA,89
12,MAŁOPOLSKIE,KSAWERY,MĘŻCZYZNA,88
12,MAŁOPOLSKIE,NATAN,MĘŻCZYZNA,82
12,MAŁOPOLSKIE,CEZARY,MĘŻCZYZNA,78
12,MAŁOPOLSKIE,ADRIAN,MĘŻCZYZNA,74
12,MAŁOPOLSKIE,JÓZEF,MĘŻCZYZNA,71
12,MAŁOPOLSKIE,PAWEŁ,MĘŻCZYZNA,70
12,MAŁOPOLSKIE,DANIEL,MĘŻCZYZNA,69
12,MAŁOPOLSKIE,GRZEGORZ,MĘŻCZYZNA,67
12,MAŁOPOLSKIE,TEODOR,MĘŻCZYZNA,62
12,MAŁOPOLSKIE,EMIL,MĘŻCZYZNA,59
12,MAŁOPOLSKIE,KAJETAN,MĘŻCZYZNA,58
12,MAŁOPOLSKIE,KRYSTIAN,MĘŻCZYZNA,58
12,MAŁOPOLSKIE,ERYK,MĘŻCZYZNA,58
12,MAŁOPOLSKIE,MILAN,MĘŻCZYZNA,57
12,MAŁOPOLSKIE,WITOLD,MĘŻCZYZNA,56
12,MAŁOPOLSKIE,SEBASTIAN,MĘŻCZYZNA,53
12,MAŁOPOLSKIE,OLAF,MĘŻCZYZNA,52
12,MAŁOPOLSKIE,LEO,MĘŻCZYZNA,49
12,MAŁOPOLSKIE,LEONARD,MĘŻCZYZNA,48
12,MAŁOPOLSKIE,STEFAN,MĘŻCZYZNA,46
12,MAŁOPOLSKIE,FELIKS,MĘŻCZYZNA,43
12,MAŁOPOLSKIE,KORNEL,MĘŻCZYZNA,43
12,MAŁOPOLSKIE,BORYS,MĘŻCZYZNA,43
12,MAŁOPOLSKIE,MARK,MĘŻCZYZNA,42
12,MAŁOPOLSKIE,DAMIAN,MĘŻCZYZNA,41
12,MAŁOPOLSKIE,KUBA,MĘŻCZYZNA,39
12,MAŁOPOLSKIE,ROBERT,MĘŻCZYZNA,38
12,MAŁOPOLSKIE,GUSTAW,MĘŻCZYZNA,38
12,MAŁOPOLSKIE,RAFAŁ,MĘŻCZYZNA,37
12,MAŁOPOLSKIE,MIESZKO,MĘŻCZYZNA,35
12,MAŁOPOLSKIE,PRZEMYSŁAW,MĘŻCZYZNA,34
12,MAŁOPOLSKIE,BŁAŻEJ,MĘŻCZYZNA,34
12,MAŁOPOLSKIE,TOBIASZ,MĘŻCZYZNA,32
12,MAŁOPOLSKIE,ALBERT,MĘŻCZYZNA,31
12,MAŁOPOLSKIE,RYSZARD,MĘŻCZYZNA,30
12,MAŁOPOLSKIE,KAZIMIERZ,MĘŻCZYZNA,30
12,MAŁOPOLSKIE,FLORIAN,MĘŻCZYZNA,29
12,MAŁOPOLSKIE,ŁUKASZ,MĘŻCZYZNA,29
12,MAŁOPOLSKIE,JERZY,MĘŻCZYZNA,28
12,MAŁOPOLSKIE,ALEKS,MĘŻCZYZNA,27
12,MAŁOPOLSKIE,JEREMI,MĘŻCZYZNA,27
12,MAŁOPOLSKIE,RADOSŁAW,MĘŻCZYZNA,26
12,MAŁOPOLSKIE,DAVID,MĘŻCZYZNA,26
12,MAŁOPOLSKIE,BENIAMIN,MĘŻCZYZNA,26
12,MAŁOPOLSKIE,MAKSYM,MĘŻCZYZNA,26
12,MAŁOPOLSKIE,ARKADIUSZ,MĘŻCZYZNA,25
12,MAŁOPOLSKIE,NATANIEL,MĘŻCZYZNA,25
12,MAŁOPOLSKIE,MARCIN,MĘŻCZYZNA,25
12,MAŁOPOLSKIE,SAMUEL,MĘŻCZYZNA,24
12,MAŁOPOLSKIE,ANDRZEJ,MĘŻCZYZNA,24
12,MAŁOPOLSKIE,KONSTANTY,MĘŻCZYZNA,22
12,MAŁOPOLSKIE,KONRAD,MĘŻCZYZNA,21
12,MAŁOPOLSKIE,ROMAN,MĘŻCZYZNA,21
12,MAŁOPOLSKIE,REMIGIUSZ,MĘŻCZYZNA,21
12,MAŁOPOLSKIE,JACEK,MĘŻCZYZNA,20
12,MAŁOPOLSKIE,OLIVIER,MĘŻCZYZNA,20
12,MAŁOPOLSKIE,MAREK,MĘŻCZYZNA,20
12,MAŁOPOLSKIE,WŁADYSŁAW,MĘŻCZYZNA,19
12,MAŁOPOLSKIE,ARTEM,MĘŻCZYZNA,19
12,MAŁOPOLSKIE,LUCJAN,MĘŻCZYZNA,18
12,MAŁOPOLSKIE,JEREMIASZ,MĘŻCZYZNA,18
12,MAŁOPOLSKIE,KLEMENS,MĘŻCZYZNA,16
12,MAŁOPOLSKIE,ALEX,MĘŻCZYZNA,16
12,MAŁOPOLSKIE,IWO,MĘŻCZYZNA,16
12,MAŁOPOLSKIE,ALEXANDER,MĘŻCZYZNA,16
12,MAŁOPOLSKIE,HUGO,MĘŻCZYZNA,15
12,MAŁOPOLSKIE,JULIUSZ,MĘŻCZYZNA,15
12,MAŁOPOLSKIE,MAX,MĘŻCZYZNA,14
12,MAŁOPOLSKIE,DARIUSZ,MĘŻCZYZNA,14
12,MAŁOPOLSKIE,JĘDRZEJ,MĘŻCZYZNA,14
12,MAŁOPOLSKIE,BOGDAN,MĘŻCZYZNA,13
12,MAŁOPOLSKIE,EDWARD,MĘŻCZYZNA,12
12,MAŁOPOLSKIE,NORBERT,MĘŻCZYZNA,12
12,MAŁOPOLSKIE,MAKS,MĘŻCZYZNA,12
12,MAŁOPOLSKIE,DORIAN,MĘŻCZYZNA,12
12,MAŁOPOLSKIE,KORDIAN,MĘŻCZYZNA,11
12,MAŁOPOLSKIE,MIRON,MĘŻCZYZNA,11
12,MAŁOPOLSKIE,OLIVER,MĘŻCZYZNA,11
12,MAŁOPOLSKIE,ARON,MĘŻCZYZNA,11
12,MAŁOPOLSKIE,LUKA,MĘŻCZYZNA,11
12,MAŁOPOLSKIE,LUDWIK,MĘŻCZYZNA,10
12,MAŁOPOLSKIE,LEONARDO,MĘŻCZYZNA,10
12,MAŁOPOLSKIE,MAURYCY,MĘŻCZYZNA,10
12,MAŁOPOLSKIE,JONASZ,MĘŻCZYZNA,10
12,MAŁOPOLSKIE,WINCENTY,MĘŻCZYZNA,10
12,MAŁOPOLSKIE,MYKHAILO,MĘŻCZYZNA,9
12,MAŁOPOLSKIE,DANYLO,MĘŻCZYZNA,9
12,MAŁOPOLSKIE,ZACHARY,MĘŻCZYZNA,8
12,MAŁOPOLSKIE,ERNEST,MĘŻCZYZNA,8
12,MAŁOPOLSKIE,MAXIMILIAN,MĘŻCZYZNA,8
12,MAŁOPOLSKIE,LIAM,MĘŻCZYZNA,8
12,MAŁOPOLSKIE,FRYDERYK,MĘŻCZYZNA,8
12,MAŁOPOLSKIE,OLEKSANDR,MĘŻCZYZNA,8
12,MAŁOPOLSKIE,MARKO,MĘŻCZYZNA,8
12,MAŁOPOLSKIE,BRAJAN,MĘŻCZYZNA,8
12,MAŁOPOLSKIE,MATVII,MĘŻCZYZNA,8
12,MAŁOPOLSKIE,ALEKSY,MĘŻCZYZNA,7
12,MAŁOPOLSKIE,SYLWESTER,MĘŻCZYZNA,7
12,MAŁOPOLSKIE,DAMIR,MĘŻCZYZNA,7
12,MAŁOPOLSKIE,VIKTOR,MĘŻCZYZNA,7
12,MAŁOPOLSKIE,ANDRII,MĘŻCZYZNA,7
12,MAŁOPOLSKIE,LEOPOLD,MĘŻCZYZNA,7
12,MAŁOPOLSKIE,SEWERYN,MĘŻCZYZNA,7
12,MAŁOPOLSKIE,TYTUS,MĘŻCZYZNA,7
12,MAŁOPOLSKIE,TIMUR,MĘŻCZYZNA,7
12,MAŁOPOLSKIE,AMADEUSZ,MĘŻCZYZNA,7
12,MAŁOPOLSKIE,MAKAR,MĘŻCZYZNA,7
12,MAŁOPOLSKIE,BRUNON,MĘŻCZYZNA,7
12,MAŁOPOLSKIE,JOACHIM,MĘŻCZYZNA,6
12,MAŁOPOLSKIE,OLIWER,MĘŻCZYZNA,6
12,MAŁOPOLSKIE,SŁAWOMIR,MĘŻCZYZNA,6
12,MAŁOPOLSKIE,OLGIERD,MĘŻCZYZNA,6
12,MAŁOPOLSKIE,DANIIL,MĘŻCZYZNA,6
12,MAŁOPOLSKIE,EMANUEL,MĘŻCZYZNA,6
12,MAŁOPOLSKIE,CYPRIAN,MĘŻCZYZNA,6
12,MAŁOPOLSKIE,MAKSIM,MĘŻCZYZNA,6
12,MAŁOPOLSKIE,JAROSŁAW,MĘŻCZYZNA,6
12,MAŁOPOLSKIE,BERNARD,MĘŻCZYZNA,5
12,MAŁOPOLSKIE,BRONISŁAW,MĘŻCZYZNA,5
12,MAŁOPOLSKIE,NAZAR,MĘŻCZYZNA,5
12,MAŁOPOLSKIE,BENEDYKT,MĘŻCZYZNA,5
12,MAŁOPOLSKIE,EDMUND,MĘŻCZYZNA,5
12,MAŁOPOLSKIE,AARON,MĘŻCZYZNA,5
12,MAŁOPOLSKIE,HEKTOR,MĘŻCZYZNA,5
12,MAŁOPOLSKIE,IVAN,MĘŻCZYZNA,5
12,MAŁOPOLSKIE,ZBIGNIEW,MĘŻCZYZNA,5
12,MAŁOPOLSKIE,SZCZEPAN,MĘŻCZYZNA,5
12,MAŁOPOLSKIE,OREST,MĘŻCZYZNA,5
12,MAŁOPOLSKIE,VINCENT,MĘŻCZYZNA,5
12,MAŁOPOLSKIE,BOLESŁAW,MĘŻCZYZNA,5
12,MAŁOPOLSKIE,TYMOFII,MĘŻCZYZNA,4
12,MAŁOPOLSKIE,DOMINIC,MĘŻCZYZNA,4
12,MAŁOPOLSKIE,EMILIAN,MĘŻCZYZNA,4
12,MAŁOPOLSKIE,GRACJAN,MĘŻCZYZNA,4
12,MAŁOPOLSKIE,ZYGMUNT,MĘŻCZYZNA,4
12,MAŁOPOLSKIE,ELIASZ,MĘŻCZYZNA,4
12,MAŁOPOLSKIE,OSTAP,MĘŻCZYZNA,4
12,MAŁOPOLSKIE,EMIR,MĘŻCZYZNA,4
12,MAŁOPOLSKIE,GERARD,MĘŻCZYZNA,4
12,MAŁOPOLSKIE,MATVIY,MĘŻCZYZNA,4
12,MAŁOPOLSKIE,LUCAS,MĘŻCZYZNA,4
12,MAŁOPOLSKIE,NOEL,MĘŻCZYZNA,4
12,MAŁOPOLSKIE,ANTHONY,MĘŻCZYZNA,4
12,MAŁOPOLSKIE,BENJAMIN,MĘŻCZYZNA,4
12,MAŁOPOLSKIE,IRENEUSZ,MĘŻCZYZNA,4
12,MAŁOPOLSKIE,TEO,MĘŻCZYZNA,4
12,MAŁOPOLSKIE,NICOLAS,MĘŻCZYZNA,4
12,MAŁOPOLSKIE,BOGUSŁAW,MĘŻCZYZNA,4
12,MAŁOPOLSKIE,HENRY,MĘŻCZYZNA,4
12,MAŁOPOLSKIE,MAXYMILIAN,MĘŻCZYZNA,3
12,MAŁOPOLSKIE,MAXIM,MĘŻCZYZNA,3
12,MAŁOPOLSKIE,WILHELM,MĘŻCZYZNA,3
12,MAŁOPOLSKIE,OSCAR,MĘŻCZYZNA,3
12,MAŁOPOLSKIE,KOSMA,MĘŻCZYZNA,3
12,MAŁOPOLSKIE,BOGUMIŁ,MĘŻCZYZNA,3
12,MAŁOPOLSKIE,RAFAEL,MĘŻCZYZNA,3
12,MAŁOPOLSKIE,ALI,MĘŻCZYZNA,3
12,MAŁOPOLSKIE,MYRON,MĘŻCZYZNA,3
12,MAŁOPOLSKIE,ELIAS,MĘŻCZYZNA,3
12,MAŁOPOLSKIE,VICTOR,MĘŻCZYZNA,3
12,MAŁOPOLSKIE,WINCENT,MĘŻCZYZNA,3
12,MAŁOPOLSKIE,RAGNAR,MĘŻCZYZNA,3
12,MAŁOPOLSKIE,SVIATOSLAV,MĘŻCZYZNA,3
12,MAŁOPOLSKIE,NOE,MĘŻCZYZNA,3
12,MAŁOPOLSKIE,DIONIZY,MĘŻCZYZNA,3
12,MAŁOPOLSKIE,MARIAN,MĘŻCZYZNA,3
12,MAŁOPOLSKIE,IVO,MĘŻCZYZNA,3
12,MAŁOPOLSKIE,JACOB,MĘŻCZYZNA,3
12,MAŁOPOLSKIE,LEV,MĘŻCZYZNA,3
12,MAŁOPOLSKIE,AUGUSTYN,MĘŻCZYZNA,3
12,MAŁOPOLSKIE,OLEK,MĘŻCZYZNA,3
12,MAŁOPOLSKIE,ALEKSANDR,MĘŻCZYZNA,3
12,MAŁOPOLSKIE,MARCELI,MĘŻCZYZNA,3
12,MAŁOPOLSKIE,TIAGO,MĘŻCZYZNA,3
12,MAŁOPOLSKIE,OKTAWIAN,MĘŻCZYZNA,3
12,MAŁOPOLSKIE,DENYS,MĘŻCZYZNA,3
12,MAŁOPOLSKIE,PABLO,MĘŻCZYZNA,3
12,MAŁOPOLSKIE,THOMAS,MĘŻCZYZNA,3
12,MAŁOPOLSKIE,LEW,MĘŻCZYZNA,3
12,MAŁOPOLSKIE,YAREMA,MĘŻCZYZNA,3
12,MAŁOPOLSKIE,EDGAR,MĘŻCZYZNA,3
12,MAŁOPOLSKIE,DENIS,MĘŻCZYZNA,3
12,MAŁOPOLSKIE,GNIEWKO,MĘŻCZYZNA,3
12,MAŁOPOLSKIE,LUIS,MĘŻCZYZNA,3
12,MAŁOPOLSKIE,KEWIN,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,BALTAZAR,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,ROMEO,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,ZDZISŁAW,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,TYMEK,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,MATWIJ,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,ARMANDO,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,IZAAK,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,JOSEPH,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,KASJAN,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,ANTON,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,TYKHON,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,USTYM,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,FELIX,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,THEO,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,LESŁAW,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,MARCO,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,ZAKHAR,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,KONSTANTIN,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,MIKITA,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,TYMOFIY,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,RENAT,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,NINO,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,STANISLAS,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,ZACHAR,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,EGOR,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,AURELIUSZ,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,WAWRZYNIEC,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,ITAN,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,NATHANIEL,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,DANILO,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,EUGENIUSZ,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,MIECZYSŁAW,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,ANTONIO,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,MARTIN,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,DMYTRO,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,TARAS,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,VENIAMIN,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,FEDERICO,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,PAVLO,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,BARTEK,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,HAMZA,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,THEODOR,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,ASLAN,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,SVYATOSLAV,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,SEVERYN,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,LUCJUSZ,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,DMITRIJ,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,SERGIUSZ,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,JAREMA,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,NIKITA,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,IGNAT,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,FRANCISCO,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,WIT,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,NOAH,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,OLEG,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,YOUSEF,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,ARNOLD,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,KYRYLO,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,KORNELIUSZ,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,LESZEK,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,LOUIS,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,NIKO,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,RYAN,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,AIDAR,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,KSAWIER,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,MYKYTA,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,DEMIAN,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,VOLODYMYR,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,CZESŁAW,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,MUHAMMAD,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,EDWIN,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,NATHAN,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,MATEO,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,MAXIMILLIAN,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,DAVYD,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,KLIMEK,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,MATTEO,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,KEVIN,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,KRZESIMIR,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,NESTOR,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,PAWEL,MĘŻCZYZNA,2
12,MAŁOPOLSKIE,TEOFIL,MĘŻCZYZNA,2
14,MAZOWIECKIE,JAN,MĘŻCZYZNA,1238
14,MAZOWIECKIE,ALEKSANDER,MĘŻCZYZNA,1172
14,MAZOWIECKIE,ANTONI,MĘŻCZYZNA,1099
14,MAZOWIECKIE,FRANCISZEK,MĘŻCZYZNA,1023
14,MAZOWIECKIE,NIKODEM,MĘŻCZYZNA,960
14,MAZOWIECKIE,JAKUB,MĘŻCZYZNA,905
14,MAZOWIECKIE,STANISŁAW,MĘŻCZYZNA,805
14,MAZOWIECKIE,MIKOŁAJ,MĘŻCZYZNA,746
14,MAZOWIECKIE,IGNACY,MĘŻCZYZNA,729
14,MAZOWIECKIE,LEON,MĘŻCZYZNA,701
14,MAZOWIECKIE,FILIP,MĘŻCZYZNA,645
14,MAZOWIECKIE,ADAM,MĘŻCZYZNA,626
14,MAZOWIECKIE,SZYMON,MĘŻCZYZNA,608
14,MAZOWIECKIE,WOJCIECH,MĘŻCZYZNA,541
14,MAZOWIECKIE,MARCEL,MĘŻCZYZNA,525
14,MAZOWIECKIE,TYMON,MĘŻCZYZNA,469
14,MAZOWIECKIE,MAKSYMILIAN,MĘŻCZYZNA,439
14,MAZOWIECKIE,KACPER,MĘŻCZYZNA,417
14,MAZOWIECKIE,JULIAN,MĘŻCZYZNA,416
14,MAZOWIECKIE,MIŁOSZ,MĘŻCZYZNA,387
14,MAZOWIECKIE,WIKTOR,MĘŻCZYZNA,386
14,MAZOWIECKIE,MICHAŁ,MĘŻCZYZNA,376
14,MAZOWIECKIE,OLIWIER,MĘŻCZYZNA,376
14,MAZOWIECKIE,PIOTR,MĘŻCZYZNA,326
14,MAZOWIECKIE,DAWID,MĘŻCZYZNA,281
14,MAZOWIECKIE,OSKAR,MĘŻCZYZNA,273
14,MAZOWIECKIE,GABRIEL,MĘŻCZYZNA,267
14,MAZOWIECKIE,TYMOTEUSZ,MĘŻCZYZNA,258
14,MAZOWIECKIE,TADEUSZ,MĘŻCZYZNA,257
14,MAZOWIECKIE,KRZYSZTOF,MĘŻCZYZNA,251
14,MAZOWIECKIE,IGOR,MĘŻCZYZNA,232
14,MAZOWIECKIE,MATEUSZ,MĘŻCZYZNA,229
14,MAZOWIECKIE,BARTOSZ,MĘŻCZYZNA,205
14,MAZOWIECKIE,HENRYK,MĘŻCZYZNA,203
14,MAZOWIECKIE,BRUNO,MĘŻCZYZNA,199
14,MAZOWIECKIE,KAZIMIERZ,MĘŻCZYZNA,178
14,MAZOWIECKIE,DOMINIK,MĘŻCZYZNA,173
14,MAZOWIECKIE,MACIEJ,MĘŻCZYZNA,162
14,MAZOWIECKIE,TOMASZ,MĘŻCZYZNA,152
14,MAZOWIECKIE,GUSTAW,MĘŻCZYZNA,151
14,MAZOWIECKIE,KAROL,MĘŻCZYZNA,146
14,MAZOWIECKIE,STEFAN,MĘŻCZYZNA,146
14,MAZOWIECKIE,NATAN,MĘŻCZYZNA,146
14,MAZOWIECKIE,JÓZEF,MĘŻCZYZNA,143
14,MAZOWIECKIE,DANIEL,MĘŻCZYZNA,134
14,MAZOWIECKIE,KSAWERY,MĘŻCZYZNA,133
14,MAZOWIECKIE,ALAN,MĘŻCZYZNA,132
14,MAZOWIECKIE,RYSZARD,MĘŻCZYZNA,120
14,MAZOWIECKIE,ARTUR,MĘŻCZYZNA,118
14,MAZOWIECKIE,TEODOR,MĘŻCZYZNA,115
14,MAZOWIECKIE,FABIAN,MĘŻCZYZNA,113
14,MAZOWIECKIE,HUBERT,MĘŻCZYZNA,111
14,MAZOWIECKIE,WITOLD,MĘŻCZYZNA,104
14,MAZOWIECKIE,KAJETAN,MĘŻCZYZNA,101
14,MAZOWIECKIE,JERZY,MĘŻCZYZNA,99
14,MAZOWIECKIE,CEZARY,MĘŻCZYZNA,94
14,MAZOWIECKIE,BARTŁOMIEJ,MĘŻCZYZNA,92
14,MAZOWIECKIE,FELIKS,MĘŻCZYZNA,91
14,MAZOWIECKIE,LEONARD,MĘŻCZYZNA,88
14,MAZOWIECKIE,PAWEŁ,MĘŻCZYZNA,88
14,MAZOWIECKIE,KUBA,MĘŻCZYZNA,80
14,MAZOWIECKIE,MARK,MĘŻCZYZNA,80
14,MAZOWIECKIE,KRYSTIAN,MĘŻCZYZNA,79
